generating_rate,sampling_rate,sampling_strategy,sampling_size,dtar_true,var_asymptotic,ctar_hat,dtar_true_hat,bias,converged,status_code
24,672,equal,100,0.05,0.25,-23.592408804249555,0.43059554991352306,0.38059554991352307,1,0
24,672,equal,100,0.05,0.25,-4.249531730756474,0.8591867382157786,0.8091867382157786,1,0
24,672,equal,100,0.05,0.25,-3.8224805188923825,0.872391348683849,0.822391348683849,1,0
24,672,equal,100,0.05,0.25,-22.758398564803375,0.4436142285930316,0.39361422859303163,0,5
24,672,equal,100,0.05,0.25,-23.314309754285656,0.4348935807418606,0.3848935807418606,0,5
24,672,equal,100,0.05,0.25,-6.473239335273192,0.7935909561022669,0.7435909561022669,1,0
24,672,equal,100,0.05,0.25,-95.46269457925871,0.033061627826205024,-0.01693837217379498,0,5
24,672,equal,100,0.05,0.25,-3.216588534796206,0.8914747528296099,0.8414747528296098,1,0
24,672,equal,100,0.05,0.25,-2.8332142612189593,0.9037647148816758,0.8537647148816757,1,0
24,672,equal,100,0.05,0.25,-2.667361219823827,0.9091338911036411,0.859133891103641,1,0
24,672,equal,100,0.05,0.25,-2.2188628713872407,0.9238134676574263,0.8738134676574263,1,0
24,672,equal,100,0.05,0.25,-2.1366689906556786,0.9265293023670557,0.8765293023670556,1,0
24,672,equal,100,0.05,0.25,-2.458781064966951,0.9159315817932158,0.8659315817932157,1,0
24,672,equal,100,0.05,0.25,-24.0898712115984,0.42301292566655996,0.37301292566655997,1,0
24,672,equal,100,0.05,0.25,-3.658204483288625,0.8775247138409066,0.8275247138409065,1,0
24,672,equal,100,0.05,0.25,-3.4839894782498755,0.8830016624489725,0.8330016624489724,1,0
24,672,equal,100,0.05,0.25,-2.000247730547053,0.9310545421443296,0.8810545421443295,1,0
24,672,equal,100,0.05,0.25,-21.972458671936582,0.45624256648449846,0.40624256648449847,0,5
24,672,equal,100,0.05,0.25,-1.920458685506899,0.9337114671161002,0.8837114671161002,1,0
24,672,equal,100,0.05,0.25,-7.805254909619639,0.7567221726690054,0.7067221726690054,1,0
24,672,equal,100,0.05,0.25,-3.042116082778514,0.8970470165605194,0.8470470165605194,1,0
24,672,equal,100,0.05,0.25,-26.69397170148292,0.38544524507227845,0.33544524507227846,0,5
24,672,equal,100,0.05,0.25,-22.97672870980784,0.4401685954774191,0.3901685954774191,0,5
24,672,equal,100,0.05,0.25,-1.7033802036756875,0.9409784815734321,0.8909784815734321,1,0
24,672,equal,100,0.05,0.25,-2.538525388697106,0.9133267091728423,0.8633267091728423,1,0
24,672,equal,100,0.05,0.25,-23.636538599725018,0.42991743822941364,0.37991743822941365,1,0
24,672,equal,100,0.05,0.25,-22.707805358681235,0.44441651985151426,0.39441651985151427,1,0
24,672,equal,100,0.05,0.25,-19.32280935388173,0.5015257464236136,0.4515257464236136,0,5
24,672,equal,100,0.05,0.25,-23.963594172823417,0.42492497755941994,0.37492497755941995,1,0
24,672,equal,100,0.05,0.25,-35.74765313024605,0.27895580980286727,0.22895580980286728,1,0
24,672,equal,100,0.05,0.25,-1.5967739479805392,0.9445679602033519,0.8945679602033518,1,0
24,672,equal,100,0.05,0.25,-6.014363552681128,0.8067038146748392,0.7567038146748392,1,0
24,672,equal,100,0.05,0.25,-1.6029875758601921,0.9443583693952083,0.8943583693952083,1,0
24,672,equal,100,0.05,0.25,-19.31908643006365,0.5015924345050891,0.45159243450508907,0,5
24,672,equal,100,0.05,0.25,-24.987721060520755,0.4096637370606406,0.3596637370606406,1,0
24,672,equal,100,0.05,0.25,-17.802819513363406,0.5295037760476976,0.4795037760476976,1,0
24,672,equal,100,0.05,0.25,-19.790066294283353,0.4932258570592882,0.4432258570592882,0,5
24,672,equal,100,0.05,0.25,-2.712291953451841,0.9076762019460126,0.8576762019460126,1,0
24,672,equal,100,0.05,0.25,-20.834206170259964,0.47517183056967405,0.42517183056967406,1,0
24,672,equal,100,0.05,0.25,-23.673024107381433,0.429357597489081,0.379357597489081,1,0
24,672,equal,100,0.05,0.25,-2.5325716244792873,0.9135209345316193,0.8635209345316193,1,0
24,672,equal,100,0.05,0.25,-3.0132026462301473,0.8979738061328075,0.8479738061328075,1,0
24,672,equal,100,0.05,0.25,-19.36113250253667,0.5008397857575481,0.4508397857575481,1,0
24,672,equal,100,0.05,0.25,-18.533505667870084,0.5158646177072699,0.4658646177072699,0,5
24,672,equal,100,0.05,0.25,-23.925434417684617,0.42550448068203384,0.37550448068203385,0,5
24,672,equal,100,0.05,0.25,-2.7639352157315655,0.9060036248668141,0.856003624866814,1,0
24,672,equal,100,0.05,0.25,-3.1398159791879685,0.8939224210070822,0.8439224210070821,1,0
24,672,equal,100,0.05,0.25,-15.38278152769817,0.5773047121465418,0.5273047121465417,1,0
24,672,equal,100,0.05,0.25,-23.462746000719264,0.4325941820673808,0.38259418206738083,0,5
24,672,equal,100,0.05,0.25,-22.796390209380956,0.44301272125760655,0.39301272125760656,1,0
24,672,equal,100,0.05,0.25,-20.915480262424456,0.473794574695903,0.42379457469590304,1,0
24,672,equal,100,0.05,0.25,-18.70874426232381,0.51264614997497,0.46264614997497006,1,0
24,672,equal,100,0.05,0.25,-23.842009937467903,0.4267741386860192,0.3767741386860192,0,5
24,672,equal,100,0.05,0.25,-24.04710070601293,0.42365957931052267,0.3736595793105227,0,5
24,672,equal,100,0.05,0.25,-24.50268449594813,0.41682205500852976,0.36682205500852977,0,5
24,672,equal,100,0.05,0.25,-2.6496596543430813,0.9097088261462524,0.8597088261462523,1,0
24,672,equal,100,0.05,0.25,-23.065243628507286,0.4387793108759745,0.3887793108759745,1,0
24,672,equal,100,0.05,0.25,-1.6946438522716627,0.9412721244768516,0.8912721244768516,1,0
24,672,equal,100,0.05,0.25,-45.94085062225876,0.19383564589719973,0.14383564589719972,1,0
24,672,equal,100,0.05,0.25,-1.9226631158684977,0.9336379592273677,0.8836379592273677,1,0
24,672,equal,100,0.05,0.25,-23.8407169152991,0.42679384729902387,0.3767938472990239,0,5
24,672,equal,100,0.05,0.25,-19.881593081062306,0.4916162257902656,0.4416162257902656,0,5
24,672,equal,100,0.05,0.25,-24.14323837244023,0.4222074435641237,0.3722074435641237,0,5
24,672,equal,100,0.05,0.25,-22.917145548458215,0.44110625837019785,0.39110625837019786,0,5
24,672,equal,100,0.05,0.25,-2.6586955780598953,0.9094152999553199,0.8594152999553198,1,0
24,672,equal,100,0.05,0.25,-2.2036949718153034,0.924314042867967,0.874314042867967,1,0
24,672,equal,100,0.05,0.25,-19.66246342245746,0.4954787379049428,0.4454787379049428,0,5
24,672,equal,100,0.05,0.25,-23.65883642321657,0.4295752094019788,0.3795752094019788,0,5
24,672,equal,100,0.05,0.25,-22.052732456909137,0.45493642833088194,0.40493642833088195,0,5
24,672,equal,100,0.05,0.25,-19.134492780800873,0.5049101722954081,0.45491017229540814,0,5
24,672,equal,100,0.05,0.25,-23.076304483032565,0.43860601388823106,0.38860601388823107,1,0
24,672,equal,100,0.05,0.25,-2.428270075360608,0.9169301964562965,0.8669301964562964,1,0
24,672,equal,100,0.05,0.25,-17.269688557013353,0.5396823294511177,0.4896823294511177,1,0
24,672,equal,100,0.05,0.25,-2.9421505824427814,0.9002553744521319,0.8502553744521318,1,0
24,672,equal,100,0.05,0.25,-22.94404069906411,0.4406827611084465,0.3906827611084465,0,5
24,672,equal,100,0.05,0.25,-101.3193861378536,0.02682155282117592,-0.023178447178824082,1,0
24,672,equal,100,0.05,0.25,-21.75546687195988,0.45979204871985657,0.4097920487198566,0,5
24,672,equal,100,0.05,0.25,-23.07993628070976,0.4385491272810923,0.3885491272810923,0,5
24,672,equal,100,0.05,0.25,-2.285317467482443,0.9216235085269965,0.8716235085269964,1,0
24,672,equal,100,0.05,0.25,-2.8558130965957673,0.9030355795210426,0.8530355795210426,1,0
24,672,equal,100,0.05,0.25,-2.6416622002389136,0.9099686973494596,0.8599686973494596,1,0
24,672,equal,100,0.05,0.25,-2.3780088170296763,0.9185776055104253,0.8685776055104253,1,0
24,672,equal,100,0.05,0.25,-22.28462624497966,0.45118423988136697,0.401184239881367,1,0
24,672,equal,100,0.05,0.25,-17.390749754485235,0.5373539883219586,0.4873539883219586,1,0
24,672,equal,100,0.05,0.25,-23.8359019500144,0.4268672463797531,0.3768672463797531,1,0
24,672,equal,100,0.05,0.25,-20.512309202378137,0.48066607943264006,0.43066607943264007,1,0
24,672,equal,100,0.05,0.25,-1.8683244939027133,0.9354515970656533,0.8854515970656532,1,0
24,672,equal,100,0.05,0.25,-2.537597521254052,0.9133569756071228,0.8633569756071228,1,0
24,672,equal,100,0.05,0.25,-2.0385861549299618,0.9297805872202162,0.8797805872202161,1,0
24,672,equal,100,0.05,0.25,-1.8275593962849956,0.9368145095142185,0.8868145095142185,1,0
24,672,equal,100,0.05,0.25,-19.918615017204708,0.49096663445799676,0.4409666344579968,1,0
24,672,equal,100,0.05,0.25,-2.1241763340948068,0.9269427807562614,0.8769427807562613,1,0
24,672,equal,100,0.05,0.25,-21.614683589436993,0.46210969300445864,0.41210969300445865,0,5
24,672,equal,100,0.05,0.25,-2.0471547690683933,0.9294960974994374,0.8794960974994374,1,0
24,672,equal,100,0.05,0.25,-3.381209781945583,0.8862488557841529,0.8362488557841529,1,0
24,672,equal,100,0.05,0.25,-5.511497161203824,0.8213227042548668,0.7713227042548667,1,0
24,672,equal,100,0.05,0.25,-4.508019052652956,0.8512914918440484,0.8012914918440484,1,0
24,672,equal,100,0.05,0.25,-5.363017556086221,0.8256896179363772,0.7756896179363771,1,0
24,672,equal,100,0.05,0.25,-3.87366318742006,0.8707981154038907,0.8207981154038907,1,0
24,672,equal,100,0.05,0.25,-7.4959868756202,0.765126716042995,0.7151267160429949,1,0
24,672,equal,100,0.05,0.25,-3.461026950799755,0.8837261005289828,0.8337261005289828,1,0
24,672,equal,100,0.05,0.25,-3.3716149239227917,0.8865526018220437,0.8365526018220436,1,0
24,672,equal,100,0.05,0.25,-2.407082216880428,0.9176243085879441,0.867624308587944,1,0
24,672,equal,100,0.05,0.25,-3.0192688156821843,0.8977792821598612,0.8477792821598612,1,0
24,672,equal,100,0.05,0.25,-22.63919555267333,0.4455068312431275,0.3955068312431275,1,0
24,672,equal,100,0.05,0.25,-2.2510729518161767,0.9227513606024902,0.8727513606024901,1,0
24,672,equal,100,0.05,0.25,-3.040623594487732,0.897094833269488,0.847094833269488,1,0
24,672,equal,100,0.05,0.25,-20.6840442796762,0.4777269867302718,0.4277269867302718,0,5
24,672,equal,100,0.05,0.25,-23.389919569173383,0.4337207998023355,0.38372079980233553,0,5
24,672,equal,100,0.05,0.25,-1.9810319244842876,0.9316937244305689,0.8816937244305688,1,0
24,672,equal,100,0.05,0.25,-23.455503068261915,0.43270609834329854,0.38270609834329855,1,0
24,672,equal,100,0.05,0.25,-1.8241748137050968,0.9369277565753846,0.8869277565753846,1,0
24,672,equal,100,0.05,0.25,-1.897388064748617,0.9344811164046619,0.8844811164046619,1,0
24,672,equal,100,0.05,0.25,-22.02019417049422,0.45546540890943804,0.40546540890943805,1,0
24,672,equal,100,0.05,0.25,-2.7506813107487313,0.9064325865969151,0.856432586596915,1,0
24,672,equal,100,0.05,0.25,-4.659051633043417,0.8467119700127193,0.7967119700127192,1,0
24,672,equal,100,0.05,0.25,-2.6728725637187587,0.9089549605168469,0.8589549605168468,1,0
24,672,equal,100,0.05,0.25,-19.15021032647366,0.5046268250909772,0.45462682509097724,1,0
24,672,equal,100,0.05,0.25,-20.79747393361816,0.47579560120776354,0.42579560120776355,1,0
24,672,equal,100,0.05,0.25,-3.0960481331209992,0.8953208372134515,0.8453208372134514,1,0
24,672,equal,100,0.05,0.25,-2.8434521322706487,0.9034343243366378,0.8534343243366378,1,0
24,672,equal,100,0.05,0.25,-11.803637673105008,0.6560236175487757,0.6060236175487757,0,5
24,672,equal,100,0.05,0.25,-2.023605848427356,0.9302781631046461,0.880278163104646,1,0
24,672,equal,100,0.05,0.25,-1.6806543153507671,0.9417425263059896,0.8917425263059896,1,0
24,672,equal,100,0.05,0.25,-2.0652588954008917,0.9288953019369641,0.8788953019369641,1,0
24,672,equal,100,0.05,0.25,-2.615101193868533,0.9108323099124326,0.8608323099124325,1,0
24,672,equal,100,0.05,0.25,-21.065468530331593,0.4712633735212958,0.42126337352129584,1,0
24,672,equal,100,0.05,0.25,-38.7740020365535,0.2503774281426119,0.2003774281426119,1,0
24,672,equal,100,0.05,0.25,-23.960219286291764,0.42497619755987837,0.3749761975598784,1,0
24,672,equal,100,0.05,0.25,-49.481327215168854,0.17081225362180744,0.12081225362180743,1,0
24,672,equal,100,0.05,0.25,-3.0109392496386365,0.8980463973114602,0.8480463973114601,1,0
24,672,equal,100,0.05,0.25,-2.960228831620372,0.8996743105910967,0.8496743105910967,1,0
24,672,equal,100,0.05,0.25,-2.728017867604959,0.9071665580050452,0.8571665580050452,1,0
24,672,equal,100,0.05,0.25,-23.259485412500073,0.43574594187597376,0.3857459418759738,0,5
24,672,equal,100,0.05,0.25,-4.332316981006775,0.8566502045154699,0.8066502045154699,1,0
24,672,equal,100,0.05,0.25,-3.77870193082558,0.873756417758813,0.8237564177588129,1,0
24,672,equal,100,0.05,0.25,-20.92223679631626,0.4736802595923595,0.4236802595923595,0,5
24,672,equal,100,0.05,0.25,-3.5859272902418544,0.8797928193420346,0.8297928193420345,1,0
24,672,equal,100,0.05,0.25,-4.13359851284472,0.8627515518195896,0.8127515518195896,1,0
24,672,equal,100,0.05,0.25,-5.251968461786606,0.828970837652652,0.778970837652652,1,0
24,672,equal,100,0.05,0.25,-3.123752836521159,0.8944353968281417,0.8444353968281416,1,0
24,672,equal,100,0.05,0.25,-2.5031040279729346,0.9144828429736874,0.8644828429736874,1,0
24,672,equal,100,0.05,0.25,-23.51480425184678,0.4317906401177034,0.3817906401177034,1,0
24,672,equal,100,0.05,0.25,-23.967874351763726,0.424860026990256,0.374860026990256,1,0
24,672,equal,100,0.05,0.25,-2.5353827371101083,0.9134292244840555,0.8634292244840555,1,0
24,672,equal,100,0.05,0.25,-1.5113150038137746,0.9474552849060193,0.8974552849060192,1,0
24,672,equal,100,0.05,0.25,-22.991724330263487,0.43993292283428354,0.38993292283428355,0,5
24,672,equal,100,0.05,0.25,-17.25146742435177,0.5400336445815712,0.4900336445815712,1,0
24,672,equal,100,0.05,0.25,-3.2740570797785153,0.8896469236287157,0.8396469236287156,1,0
24,672,equal,100,0.05,0.25,-4.381335733518957,0.8551518049151285,0.8051518049151285,1,0
24,672,equal,100,0.05,0.25,-3.2744120268161576,0.8896356459309088,0.8396356459309088,1,0
24,672,equal,100,0.05,0.25,-22.5296717443375,0.4472528726364773,0.3972528726364773,1,0
24,672,equal,100,0.05,0.25,-81.62351261317038,0.05419723153829322,0.004197231538293218,0,5
24,672,equal,100,0.05,0.25,-2.9302254719151306,0.900638871998791,0.850638871998791,1,0
24,672,equal,100,0.05,0.25,-3.957469625570143,0.8681956374825736,0.8181956374825735,1,0
24,672,equal,100,0.05,0.25,-3.233341107758729,0.8909415375070615,0.8409415375070615,1,0
24,672,equal,100,0.05,0.25,-23.233603527307856,0.4361489111773959,0.3861489111773959,1,0
24,672,equal,100,0.05,0.25,-1.8543458985955372,0.9359187243486817,0.8859187243486817,1,0
24,672,equal,100,0.05,0.25,-1.7079476760606622,0.9408249979054426,0.8908249979054426,1,0
24,672,equal,100,0.05,0.25,-3.6479829567658433,0.8778451166816337,0.8278451166816336,1,0
24,672,equal,100,0.05,0.25,-19.89743266177156,0.4913381974776645,0.4413381974776645,0,5
24,672,equal,100,0.05,0.25,-23.40729504243963,0.43345173671765685,0.38345173671765687,1,0
24,672,equal,100,0.05,0.25,-23.43386970057724,0.4330405450312667,0.3830405450312667,0,5
24,672,equal,100,0.05,0.25,-20.07257549116974,0.488274419512647,0.438274419512647,0,5
24,672,equal,100,0.05,0.25,-2.192858744320022,0.9246718291410844,0.8746718291410843,1,0
24,672,equal,100,0.05,0.25,-4.030963153930426,0.8659198126638905,0.8159198126638905,1,0
24,672,equal,100,0.05,0.25,-3.245359789850132,0.8905591930321114,0.8405591930321114,1,0
24,672,equal,100,0.05,0.25,-2.2296301936284744,0.9234582860503872,0.8734582860503871,1,0
24,672,equal,100,0.05,0.25,-2.4261133055665542,0.9170008280105105,0.8670008280105105,1,0
24,672,equal,100,0.05,0.25,-3.187447096908403,0.8924030521074587,0.8424030521074587,1,0
24,672,equal,100,0.05,0.25,-23.540730726850718,0.4313910105482231,0.3813910105482231,0,5
24,672,equal,100,0.05,0.25,-2.6169365726546845,0.9107726075013438,0.8607726075013438,1,0
24,672,equal,100,0.05,0.25,-23.120000696223094,0.4379220683493786,0.3879220683493786,1,0
24,672,equal,100,0.05,0.25,-20.4603545588954,0.48155879435986704,0.43155879435986705,1,0
24,672,equal,100,0.05,0.25,-2.0815574069247567,0.9283547588893861,0.8783547588893861,1,0
24,672,equal,100,0.05,0.25,-2.0745115264120146,0.9285883981667884,0.8785883981667884,1,0
24,672,equal,100,0.05,0.25,-1.6426780481576921,0.9430206738043968,0.8930206738043968,1,0
24,672,equal,100,0.05,0.25,-22.784152488435364,0.4432063873643088,0.3932063873643088,1,0
24,672,equal,100,0.05,0.25,-2.8316513320170187,0.9038151634419604,0.8538151634419604,1,0
24,672,equal,100,0.05,0.25,-1.678940533016924,0.9418001688451857,0.8918001688451856,1,0
24,672,equal,100,0.05,0.25,-3.0993617966594478,0.8952148866253185,0.8452148866253184,1,0
24,672,equal,100,0.05,0.25,-2.293155995468583,0.9213655385068361,0.8713655385068361,1,0
24,672,equal,100,0.05,0.25,-3.5035908234827877,0.882383735176922,0.832383735176922,1,0
24,672,equal,100,0.05,0.25,-24.690338997942916,0.4140378760264065,0.3640378760264065,1,0
24,672,equal,100,0.05,0.25,-3.353866065750271,0.8871147548453402,0.8371147548453401,1,0
24,672,equal,100,0.05,0.25,-5.976638776889971,0.8077914300660954,0.7577914300660954,1,0
24,672,equal,100,0.05,0.25,-3.8853009597020294,0.8704362566749609,0.8204362566749609,1,0
24,672,equal,100,0.05,0.25,-3.4595043101244487,0.8837741588823387,0.8337741588823386,1,0
24,672,equal,100,0.05,0.25,-3.882493055212859,0.8705235504044907,0.8205235504044907,1,0
24,672,equal,100,0.05,0.25,-2.9234416351838877,0.9008571051152366,0.8508571051152366,1,0
24,672,equal,100,0.05,0.25,-3.055572909051565,0.8966159985047777,0.8466159985047776,1,0
24,672,equal,100,0.05,0.25,-1.908166055169504,0.9341214774652244,0.8841214774652244,1,0
24,672,equal,100,0.05,0.25,-22.744192791096197,0.44383935295883037,0.3938393529588304,0,5
24,672,equal,100,0.05,0.25,-23.105091844154924,0.43815530598626523,0.38815530598626524,1,0
24,672,equal,100,0.05,0.25,-2.6180733089179884,0.9107356329572268,0.8607356329572268,1,0
24,672,equal,100,0.05,0.25,-2.5622224420238746,0.91255406646702,0.8625540664670199,1,0
24,672,equal,100,0.05,0.25,-20.664886950246352,0.47805395475963997,0.42805395475964,1,0
24,672,equal,100,0.05,0.25,-24.213122708168637,0.42115498298622434,0.37115498298622435,1,0
24,672,equal,100,0.05,0.25,-2.6739072408749687,0.9089213727469428,0.8589213727469428,1,0
24,672,equal,100,0.05,0.25,-22.142821329055483,0.453475040936023,0.403475040936023,0,5
24,672,equal,100,0.05,0.25,-23.072154959393334,0.4386710189200013,0.38867101892000133,0,5
24,672,equal,100,0.05,0.25,-22.271119435358013,0.45140193737113266,0.40140193737113267,0,5
24,672,equal,100,0.05,0.25,-21.60391847801211,0.4622873936743936,0.4122873936743936,1,0
24,672,equal,100,0.05,0.25,-1.6628344692751489,0.9423420637391116,0.8923420637391115,1,0
24,672,equal,100,0.05,0.25,-24.277534704956704,0.4201872595946526,0.3701872595946526,0,5
24,672,equal,100,0.05,0.25,-2.0847864656176003,0.9282477039194745,0.8782477039194745,1,0
24,672,equal,100,0.05,0.25,-20.593549018692638,0.4792734855179734,0.4292734855179734,0,5
24,672,equal,100,0.05,0.25,-2.892091060982619,0.9018663267011157,0.8518663267011156,1,0
24,672,equal,100,0.05,0.25,-24.58045582084098,0.41566591838309214,0.36566591838309215,1,0
24,672,equal,100,0.05,0.25,-24.089549035727572,0.4230177930001944,0.3730177930001944,1,0
24,672,equal,100,0.05,0.25,-3.3376551159083165,0.8876285097246375,0.8376285097246374,1,0
24,672,equal,100,0.05,0.25,-21.147553356340406,0.4698838404859028,0.4198838404859028,1,0
24,672,equal,100,0.05,0.25,-84.37908108439905,0.049117562970976386,-0.0008824370290236166,0,5
24,672,equal,100,0.05,0.25,-3.198711950508375,0.8920440961144146,0.8420440961144146,1,0
24,672,equal,100,0.05,0.25,-3.548046359560926,0.880983888096063,0.8309838880960629,1,0
24,672,equal,100,0.05,0.25,-22.26429902694962,0.45151190596289487,0.4015119059628949,1,0
24,672,equal,100,0.05,0.25,-19.99215894307981,0.4896787688974307,0.43967876889743074,0,5
24,672,equal,100,0.05,0.25,-82.0086385609918,0.05345687907836605,0.003456879078366046,1,0
24,672,equal,100,0.05,0.25,-1.7587644700533207,0.939119056771121,0.8891190567711209,1,0
24,672,equal,100,0.2,0.25,-23.812027827553216,0.42723136876719214,0.22723136876719213,1,0
24,672,equal,100,0.2,0.25,-2.4719523814583795,0.915500825089307,0.7155008250893069,1,0
24,672,equal,100,0.2,0.25,-24.350136650562575,0.4190991561559997,0.21909915615599967,0,5
24,672,equal,100,0.2,0.25,-21.057048931679006,0.4714051037030971,0.27140510370309706,1,0
24,672,equal,100,0.2,0.25,-21.747424151733945,0.4599241383614476,0.25992413836144757,1,0
24,672,equal,100,0.2,0.25,-2.4023364557851514,0.9177798512599987,0.7177798512599987,1,0
24,672,equal,100,0.2,0.25,-1.9192526346483174,0.9337516859650072,0.7337516859650073,1,0
24,672,equal,100,0.2,0.25,-23.554030393839508,0.43118615360501444,0.23118615360501443,1,0
24,672,equal,100,0.2,0.25,-22.967480713613323,0.44031400082788247,0.24031400082788246,0,5
24,672,equal,100,0.2,0.25,-2.272247220272869,0.9220538177768521,0.7220538177768521,1,0
24,672,equal,100,0.2,0.25,-2.684583281556047,0.9085748787525921,0.7085748787525921,1,0
24,672,equal,100,0.2,0.25,-3.1743110277821556,0.8928218170513346,0.6928218170513345,1,0
24,672,equal,100,0.2,0.25,-21.262121095386714,0.4679651424923368,0.26796514249233677,1,0
24,672,equal,100,0.2,0.25,-2.386991135116194,0.9182829757625667,0.7182829757625666,1,0
24,672,equal,100,0.2,0.25,-23.527137689128597,0.43160048690087144,0.23160048690087143,1,0
24,672,equal,100,0.2,0.25,-24.064741064222197,0.42339275241660435,0.22339275241660433,0,5
24,672,equal,100,0.2,0.25,-3.1822508021352354,0.8925686813800008,0.6925686813800007,1,0
24,672,equal,100,0.2,0.25,-20.359415412184685,0.48329793202389654,0.2832979320238965,0,5
24,672,equal,100,0.2,0.25,-21.65790779268891,0.46139687465342905,0.26139687465342903,1,0
24,672,equal,100,0.2,0.25,-2.0758290630139165,0.928544704580413,0.728544704580413,1,0
24,672,equal,100,0.2,0.25,-22.031709586938543,0.4552781304990373,0.2552781304990373,1,0
24,672,equal,100,0.2,0.25,-19.21290345248111,0.5034982093158181,0.3034982093158181,1,0
24,672,equal,100,0.2,0.25,-4.792036466741118,0.842700081470016,0.6427000814700159,1,0
24,672,equal,100,0.2,0.25,-3.070922892664551,0.8961245960394314,0.6961245960394313,1,0
24,672,equal,100,0.2,0.25,-26.022124427122936,0.39480567913613857,0.19480567913613855,0,5
24,672,equal,100,0.2,0.25,-22.83186232502837,0.44245184095132917,0.24245184095132916,0,5
24,672,equal,100,0.2,0.25,-2.6970755096374024,0.9081696075720161,0.7081696075720161,1,0
24,672,equal,100,0.2,0.25,-23.685645389470285,0.4291641038392882,0.2291641038392882,0,5
24,672,equal,100,0.2,0.25,-24.238133155424833,0.4207789625730358,0.2207789625730358,1,0
24,672,equal,100,0.2,0.25,-2.4948328970008897,0.9147530188537216,0.7147530188537217,1,0
24,672,equal,100,0.2,0.25,-1.7321178868985014,0.9400132076704831,0.7400132076704831,1,0
24,672,equal,100,0.2,0.25,-3.4933138257218266,0.8827076608933804,0.6827076608933804,1,0
24,672,equal,100,0.2,0.25,-2.1413507463513946,0.9263743944667691,0.7263743944667691,1,0
24,672,equal,100,0.2,0.25,-3.6957418684386987,0.8763490740905167,0.6763490740905167,1,0
24,672,equal,100,0.2,0.25,-5.0644022909707225,0.8345425818564705,0.6345425818564705,1,0
24,672,equal,100,0.2,0.25,-22.818645117361104,0.44266074660599747,0.24266074660599746,1,0
24,672,equal,100,0.2,0.25,-20.444149873969767,0.4818375717551465,0.2818375717551465,1,0
24,672,equal,100,0.2,0.25,-23.512111485545617,0.43183216751755205,0.23183216751755203,1,0
24,672,equal,100,0.2,0.25,-23.90967670223798,0.4257440115956349,0.2257440115956349,0,5
24,672,equal,100,0.2,0.25,-15.717830150426192,0.5704378376443981,0.37043783764439814,0,5
24,672,equal,100,0.2,0.25,-2.280203374959068,0.9217918548966635,0.7217918548966635,1,0
24,672,equal,100,0.2,0.25,-1.7111050627621451,0.9407189128748024,0.7407189128748024,1,0
24,672,equal,100,0.2,0.25,-2.396593547573494,0.9179681107601534,0.7179681107601534,1,0
24,672,equal,100,0.2,0.25,-24.189439798541017,0.42151135422766545,0.22151135422766544,0,5
24,672,equal,100,0.2,0.25,-2.6502158863018597,0.9096907545713854,0.7096907545713853,1,0
24,672,equal,100,0.2,0.25,-4.825127716340558,0.8417047412213282,0.6417047412213281,1,0
24,672,equal,100,0.2,0.25,-23.487748934366174,0.4322080643575902,0.23220806435759017,1,0
24,672,equal,100,0.2,0.25,-22.842110040810372,0.44228993769799246,0.24228993769799245,1,0
24,672,equal,100,0.2,0.25,-3.3839290164592497,0.8861627914462996,0.6861627914462995,1,0
24,672,equal,100,0.2,0.25,-20.637929672689005,0.4785144275702336,0.2785144275702336,1,0
24,672,equal,100,0.2,0.25,-3.2592624141106312,0.8901171202963047,0.6901171202963048,1,0
24,672,equal,100,0.2,0.25,-3.490528662802268,0.882795468283482,0.682795468283482,1,0
24,672,equal,100,0.2,0.25,-2.963250426143469,0.8995772282948414,0.6995772282948414,1,0
24,672,equal,100,0.2,0.25,-22.761441018137912,0.44356602851215826,0.24356602851215825,1,0
24,672,equal,100,0.2,0.25,-24.021602694587994,0.4240455577708185,0.22404555777081847,1,0
24,672,equal,100,0.2,0.25,-1.9336620420170938,0.9332712807167921,0.733271280716792,1,0
24,672,equal,100,0.2,0.25,-23.017431500098503,0.43952919996703,0.23952919996702998,1,0
24,672,equal,100,0.2,0.25,-3.6924748553535736,0.8764513316236343,0.6764513316236342,1,0
24,672,equal,100,0.2,0.25,-1.3128270328090426,0.9541955211454736,0.7541955211454736,1,0
24,672,equal,100,0.2,0.25,-24.614217026618068,0.4151650281839017,0.2151650281839017,1,0
24,672,equal,100,0.2,0.25,-3.4731372421928826,0.8833439624389646,0.6833439624389646,1,0
24,672,equal,100,0.2,0.25,-1.5264190871392107,0.9469443354591651,0.7469443354591652,1,0
24,672,equal,100,0.2,0.25,-2.9162983328677043,0.9010869592427142,0.7010869592427142,1,0
24,672,equal,100,0.2,0.25,-26.69283759478091,0.38546085738973024,0.18546085738973023,1,0
24,672,equal,100,0.2,0.25,-3.531659552572945,0.8814996287458065,0.6814996287458064,1,0
24,672,equal,100,0.2,0.25,-21.917458650078785,0.457139638360898,0.257139638360898,1,0
24,672,equal,100,0.2,0.25,-23.6081718869914,0.4303532069468721,0.2303532069468721,0,5
24,672,equal,100,0.2,0.25,-2.1963254227140405,0.9245573526617638,0.7245573526617637,1,0
24,672,equal,100,0.2,0.25,-3.532713815768623,0.8814664389200896,0.6814664389200895,1,0
24,672,equal,100,0.2,0.25,-2.6957897600882688,0.9082113113389292,0.7082113113389292,1,0
